block_name,block_num,branch_eligiblenotEligible,branch_sanitycheckFailsanitycheckPass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,stimulus_files_presented,trial_duration,trial_num,trial_template
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,8199,,text-response,Simon,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_03_new,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,19757,56,Trivia_List2_7
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,2067,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_03_new,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,16604,57,Trivia_List2_7
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,4030,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_03_new,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,16604,57,Trivia_List2_7
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,2139,[],choice-response,The question does NOT need any corrections.,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,29405,58,Trivia_List2_43
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,17895,,text-response,Newton,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,29405,58,Trivia_List2_43
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,1268,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,12934,59,Trivia_List2_43
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,2294,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,12934,59,Trivia_List2_43
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,4551,[],choice-response,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_15_D_new,what_colors_make_up_a_traditional_candy_gain_which_people_enjoy_to_eat_during_christmas_targ_15_D.wav,25495,60,Trivia_List2_30
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,12679,,text-response,"It should be, ""candy cane""
Red and white",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_15_D_new,what_colors_make_up_a_traditional_candy_gain_which_people_enjoy_to_eat_during_christmas_targ_15_D.wav,25495,60,Trivia_List2_30
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,1478,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_15_D_new,what_colors_make_up_a_traditional_candy_gain_which_people_enjoy_to_eat_during_christmas_targ_15_D.wav,11617,61,Trivia_List2_30
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,1869,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_15_D_new,what_colors_make_up_a_traditional_candy_gain_which_people_enjoy_to_eat_during_christmas_targ_15_D.wav,11617,61,Trivia_List2_30
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,4196,[],choice-response,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_17_B_new,how_many_days_wooed_wooled_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_B.wav,48663,62,Trivia_List2_34
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,36626,,text-response,"it should like would is said wrong
31 days",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_17_B_new,how_many_days_wooed_wooled_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_B.wav,48663,62,Trivia_List2_34
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,1525,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_17_B_new,how_many_days_wooed_wooled_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_B.wav,12136,63,Trivia_List2_34
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,2734,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_17_B_new,how_many_days_wooed_wooled_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_B.wav,12136,63,Trivia_List2_34
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,1893,[],choice-response,The question does NOT need any corrections.,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_14_C_new,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,18524,64,Trivia_List2_28
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,8099,,text-response,New york,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_14_C_new,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,18524,64,Trivia_List2_28
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,1511,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_14_C_new,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,21029,65,Trivia_List2_28
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,10973,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_14_C_new,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,21029,65,Trivia_List2_28
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,1646,[],choice-response,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_03_D_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,24870,66,Trivia_List2_6
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,13551,,text-response,"When he WAS 32 years old
I dont know",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_03_D_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,24870,66,Trivia_List2_6
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,2354,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_03_D_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,21010,67,Trivia_List2_6
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,8986,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_03_D_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,21010,67,Trivia_List2_6
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,8357,[],choice-response,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_29_new,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,32666,68,Trivia_List2_5
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,17691,,text-response,"It would be ""winter"" not dinter
Spring",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_29_new,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,32666,68,Trivia_List2_5
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,3012,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_29_new,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,46052,69,Trivia_List2_5
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,36431,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_29_new,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,46052,69,Trivia_List2_5
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,1476,[],choice-response,The question does NOT need any corrections.,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_21_new,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,12085,70,Trivia_List2_53
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,3603,,text-response,cow,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_21_new,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,12085,70,Trivia_List2_53
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,881,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_21_new,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,11140,71,Trivia_List2_53
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,3255,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_21_new,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,11140,71,Trivia_List2_53
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,1884,[],choice-response,The question does NOT need any corrections.,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,12447,72,Trivia_List2_23
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,4990,,text-response,California,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,12447,72,Trivia_List2_23
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,2705,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,10265,73,Trivia_List2_23
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,2001,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,10265,73,Trivia_List2_23
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,2499,[],choice-response,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_31_new,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,21061,74,Trivia_List2_29
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,12620,,text-response,"planet sounds like plant
I dont know",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_31_new,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,21061,74,Trivia_List2_29
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,2754,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_31_new,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,11169,75,Trivia_List2_29
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,2457,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_31_new,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,11169,75,Trivia_List2_29
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,1707,[],choice-response,The question does NOT need any corrections.,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_16_A_new,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,28862,76,Trivia_List2_32
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,18357,,text-response,DMV,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_16_A_new,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,28862,76,Trivia_List2_32
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,2066,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_16_A_new,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,15557,77,Trivia_List2_32
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,4703,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_16_A_new,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,15557,77,Trivia_List2_32
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,1858,[],choice-response,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,20481,78,Trivia_List2_9
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,10055,,text-response,"Cartoon sounds like carton
Spongebob",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,20481,78,Trivia_List2_9
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,9756,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,20917,79,Trivia_List2_9
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,2619,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|fill_04_new,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,20917,79,Trivia_List2_9
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,3975,[],choice-response,The question does NOT need any corrections.,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_13_B_new,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,16948,80,Trivia_List2_26
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,7075,,text-response,Yarn and needles,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_13_B_new,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,16948,80,Trivia_List2_26
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,924,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_13_B_new,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,13794,81,Trivia_List2_26
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,6969,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_13_B_new,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,13794,81,Trivia_List2_26
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response,1480,[],choice-response,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_23_D_new,what_company_created_the_macbook_a_device_fool_of_features_to_help_students_make_homework_targ_23_D.wav,22836,82,Trivia_List2_46
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response,13052,,text-response,"It should be ""do homework"" not ""make homework""
Apple",692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,targ_23_D_new,what_company_created_the_macbook_a_device_fool_of_features_to_help_students_make_homework_targ_23_D.wav,22836,82,Trivia_List2_46
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,False,click,Trivia_Choice_Response_ver2,1464,[],choice-response,I’m good — skip to the next question,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_23_D_new,what_company_created_the_macbook_a_device_fool_of_features_to_help_students_make_homework_targ_23_D.wav,11633,83,Trivia_List2_46
Trivia_List2,6,eligible,sanitycheckPass,6838d5fde6e9717a74f31540,Group_2,0,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,3354.9443140029907,,keypress,Trivia_Text_Response_ver2,1926,,text-response,,692e32db7082fc92bf71ef1b,2025-12-01 19:29:15-05:00,Second_attempt|targ_23_D_new,what_company_created_the_macbook_a_device_fool_of_features_to_help_students_make_homework_targ_23_D.wav,11633,83,Trivia_List2_46
