participant_num,participant_id,response_value,question,stim_type,condition,nonphon_err_details,phon_err_details,err_reported,err_reported_num,err_type_response,no_err_response,comments,coder,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,The question does NOT need any corrections.,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,Cinnamon roll,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,,,,,,,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,The question does NOT need any corrections.,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,July 4th,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,,,,,,,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,The question does NOT need any corrections.,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,Coconut,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,,,,,,,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,The question does NOT need any corrections.,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,Fall,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,,,,,,,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,nun,,,,,JB_1108,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,NA,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,,,,,,,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,I’m good — skip to the next question,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,s,,,,,JB_1108,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,NA,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,,,,,,,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,The question does NOT need any corrections.,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,North pole,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,,,,,,,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,The question does NOT need any corrections.,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,Lorax,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,,,,,,,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,The question does NOT need any corrections.,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
30,9fe13ffb81755f0a67e220658ac34e77f261ca08110043e3ccf3c81d77e434f2,Egypt,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,nans,,,a,attention check passed (7/8 correct),JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,four,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,nans,,,a,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,California,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,nans,,,a,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,Tuesday,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,nans,,,a,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,yellow,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question needs to be CORRECTED.,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,y,,acheckp,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"Spring; there is a sound error where the word ""dinter"" was said when it should have been ""winter"".",in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question needs to be CORRECTED.,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,y,,acheckp,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"caterpillar; sound error where they should have said ""butterfly"" instead of ""butterfy"".",what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question needs to be CORRECTED.,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,y,,acheckp,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"Saturn; there is a sound error where ""plant"" was said instead of ""planet"".",what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,nun,,acheckf,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,for_what_pink_ice_cream_flavor_wheel_companies_do_their_best_to_use_real_fruit_targ_01_B.wav,target,phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,strawberry,for_what_pink_ice_cream_flavor_wheel_companies_do_their_best_to_use_real_fruit_targ_01_B.wav,target,phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_clash_in_combat_targ_02_C.wav,target,non_phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,knights,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_clash_in_combat_targ_02_C.wav,target,non_phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,nun,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"""One small step for man, one giant leap for mankind.""",what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question needs to be CORRECTED.,what_kind_of_weather_cooed_cooled_occur_when_it_is_raining_and_below_freezing_targ_05_B.wav,target,phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,y,,otherp,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"Flu; there is a sound error where the word ""occur"" was made to sound like ""a cure"".",what_kind_of_weather_cooed_cooled_occur_when_it_is_raining_and_below_freezing_targ_05_B.wav,target,phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_cloth_have_targ_06_C.wav,target,non_phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,nun,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_cloth_have_targ_06_C.wav,target,non_phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,target,both_err,adj/noun order,/ɪ/ --> /i/; sit/seat,nun,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,target,both_err,adj/noun order,/ɪ/ --> /i/; sit/seat,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,St. Patrick's Day,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,if_laundry_service_will_gum_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_B.wav,target,phon_err,make vs. other verb,/k/ --> /g/; come/gum,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,Tuesday,if_laundry_service_will_gum_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_B.wav,target,phon_err,make vs. other verb,/k/ --> /g/; come/gum,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",who_did_americans_vote_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_C.wav,target,non_phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,nun,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,who_did_americans_vote_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_C.wav,target,non_phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pool_up_targ_11_D.wav,target,both_err,have vs. be,/ʊ/ --> /u/; pulls/pools,nun,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pool_up_targ_11_D.wav,target,both_err,have vs. be,/ʊ/ --> /u/; pulls/pools,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,if_youre_on_a_path_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_A.wav,target,correct,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,Pacific Ocean,if_youre_on_a_path_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_A.wav,target,correct,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,Sewing needle and yarn,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,New York City,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_colors_make_up_a_traditional_candy_gain_which_people_enjoy_to_eat_during_christmas_targ_15_D.wav,target,both_err,infinitive vs. participle,/k/ --> /g/; cane/gain,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,red and white,what_colors_make_up_a_traditional_candy_gain_which_people_enjoy_to_eat_during_christmas_targ_15_D.wav,target,both_err,infinitive vs. participle,/k/ --> /g/; cane/gain,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,target,correct,expletive 'it' dropping,/v/ --> /b/; valid/ballad,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,DMV,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,target,correct,expletive 'it' dropping,/v/ --> /b/; valid/ballad,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question needs to be CORRECTED.,how_many_days_wooed_wooled_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_B.wav,target,phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,y,,p?,,heard 'wooled' as 'old' leading to interpretation of needing to reword ,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"31; non-sound error where ""how many days old"" should be ""how many days will have passed""",how_many_days_wooed_wooled_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_B.wav,target,phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,I’m good — skip to the next question,when_you_have_hot_what_device_measures_body_temperature_in_both_celsius_and_fahrenheit_targ_18_C.wav,target,non_phon_err,have vs. be,/θ/ --> /t/; both/boat,s,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,when_you_have_hot_what_device_measures_body_temperature_in_both_celsius_and_fahrenheit_targ_18_C.wav,target,non_phon_err,have vs. be,/θ/ --> /t/; both/boat,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_big_star_in_our_solar_system_can_steal_be_visible_when_is_cloudy_targ_19_D.wav,target,both_err,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,Sun,what_big_star_in_our_solar_system_can_steal_be_visible_when_is_cloudy_targ_19_D.wav,target,both_err,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,I’m good — skip to the next question,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,s,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_got_after_theyve_reunited_targ_21_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,nun,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_got_after_theyve_reunited_targ_21_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question needs to be CORRECTED.,if_a_janitor_hardworking_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_C.wav,target,non_phon_err,adj/noun order,/v/ --> /b/; vent/bent,y,,np,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"300; non-sound error where the word ""hard-working"" should be before the word ""janitor"" instead of after it.",if_a_janitor_hardworking_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_C.wav,target,non_phon_err,adj/noun order,/v/ --> /b/; vent/bent,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question needs to be CORRECTED.,what_company_created_the_macbook_a_device_fool_of_features_to_help_students_make_homework_targ_23_D.wav,target,both_err,make vs. other verb,/ʊ/ --> /u/; full/fool,y,,np,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"Apple; the word ""make"" should be replaced with the word ""do"".",what_company_created_the_macbook_a_device_fool_of_features_to_help_students_make_homework_targ_23_D.wav,target,both_err,make vs. other verb,/ʊ/ --> /u/; full/fool,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,240,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,nun,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,brain,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,Simon Cowell,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,nun,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,NA,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,ear,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,peanuts,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,Halloween,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,Mario Bros.,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,,,,,,,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,The question does NOT need any corrections.,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,nans,,,,,JB_1108,
31,a2c3887765bb38512a1b7e685f04b37b498107029033e9d6f2c9a8dfc5751da9,Mouse,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,,,,,,,
