participant_num,participant_id,response_value,question ,stim_type,condition,nonphon_err_details,phon_err_details,answer,err_reported,err_reported_attempt,err_type_response,no_err_response,comments,notes,coder
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Musical Chairs,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,the brain,nans,first,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Brain,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,the brain,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,the brain,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,the brain,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,cinnamon roll,y,first,otherfill,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Which spiral pastry; cinamon roll,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,cinnamon roll,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,cinnamon roll,y,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Which soft pastry; cinamon roll,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,cinnamon roll,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,nans,first,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Apple,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,Scooby-Doo,nans,first,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Scooby doo,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,Scooby-Doo,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,Scooby-Doo,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,Scooby-Doo,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,nans,first,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,red yellow green,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,nans,first,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Halloween,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,nans,first,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Micheal jackson,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,nans,first,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The Lorax,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,nun,first,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,nans,secdiff,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,31,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,nans,first,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,4'th of july,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,The question does NOT need any corrections.,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,nans,first,,a,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Simon Cowell,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,,,,,,,
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,I’m good — skip to the next question,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,s,secsame,,,,,FB_1205
19,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,four (members),y,first,acheckp,,attention check passed (8/8 correct),,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"""Embers"" should be ""members."" I don't know the answer.",how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,four (members),,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,four (members),s,secsame,,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,four (members),,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,Tuesday,nans,first,,a,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,Tuesday,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,Tuesday,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,Tuesday,s,secsame,,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,Tuesday,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,California,nans,first,,a,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,California,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,California,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,California,s,secsame,,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,California,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,yellow,nans,first,,a,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,Yellow,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,yellow,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,yellow,s,secsame,,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,yellow,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,four,nans,first,,a,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,Four,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,four,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,four,s,secsame,,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,four,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",y,first,acheckp,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"""Dinter"" should be ""winter."" Answer is spring.",in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",s,secsame,,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,caterpillar (butterfly),nans,first,,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,Caterpillar,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,caterpillar (butterfly),,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,caterpillar (butterfly),y,secdiff,acheckp,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"Fix pronunciation of ""butterfly."" Answer is caterpillar.",what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,caterpillar (butterfly),,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,Jupiter (planet),y,first,acheckp,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"""Plant"" should be ""planet."" Answer is Jupiter.",what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,Jupiter (planet),,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,Jupiter (planet),s,secsame,,,,,JB_1204
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,Jupiter (planet),,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,nans,first,,a,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,Peanuts,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,s,secsame,,,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,y,first,otherfill,,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,"""Crab"" sounds too much like ""crap."" Answer is Spongebob.",which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,s,secsame,,,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,nans,first,,a,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,Michael Jackson,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,s,secsame,,,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,target,correct,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,nans,first,,a,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The DMV,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,target,correct,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,target,correct,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,s,secsame,,,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,target,correct,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,nans,first,,a,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The Lorax,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,s,secsame,,,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,nans,first,,a,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,Egypt,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,s,secsame,,,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,NA,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The question does NOT need any corrections.,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,nans,first,,a,,,FB_1205
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,The north pole,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,,,,,,,
20,527d0d955938f3158cedbd5f03cdf9114bb2a39d09e114917499089989643a9f,I’m good — skip to the next question,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,s,secsame,,,,,FB_1205
