participant_num,participant_id,group_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential,true_attempt_num,sort_category
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,NA,fill_13_new,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,Error_Detection,fill_13,filler_other,NA,NA,NA,Alice in Wonderland,No,13,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,The question does NOT need any corrections.,fill_14_new,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,Error_Detection,fill_14,filler_other,NA,NA,NA,vampires,No,14,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,Vampire,fill_14_new,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,Error_Detection,fill_14,filler_other,NA,NA,NA,vampires,No,14,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,Error_Detection,fill_15,filler_other,NA,NA,NA,Isaac Newton,No,15,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,NA,fill_15_new,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,Error_Detection,fill_15,filler_other,NA,NA,NA,Isaac Newton,No,15,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",Second_attempt|fill_16_new,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,Error_Detection,fill_16,filler_other,NA,NA,NA,cinnamon roll,Yes,16,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,NA,Second_attempt|fill_16_new,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,Error_Detection,fill_16,filler_other,NA,NA,NA,cinnamon roll,No,16,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,The question does NOT need any corrections.,Second_attempt|fill_17_new,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,Error_Detection,fill_17,filler_other,NA,NA,NA,Independence Day,Yes,17,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,Fourth of July,Second_attempt|fill_17_new,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,Error_Detection,fill_17,filler_other,NA,NA,NA,Independence Day,Yes,17,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,The question does NOT need any corrections.,Second_attempt|fill_18_new,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,Error_Detection,fill_18,filler_other,NA,NA,NA,coconuts,Yes,18,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,Coconut,Second_attempt|fill_18_new,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,Error_Detection,fill_18,filler_other,NA,NA,NA,coconuts,Yes,18,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,The question needs to be CORRECTED.,fill_19_new,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,Error_Detection,fill_19,filler_other,NA,NA,NA,Fall,No,19,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,November; however school normal starts in august or september not November,fill_19_new,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,Error_Detection,fill_19,filler_other,NA,NA,NA,Fall,No,19,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,The question does NOT need any corrections.,Second_attempt|fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,Yes,20,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,Michael Jackson,Second_attempt|fill_20_new,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,Error_Detection,fill_20,filler_other,NA,NA,NA,Michael Jackson,Yes,20,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,The question does NOT need any corrections.,fill_21_new,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,Error_Detection,fill_21,filler_other,NA,NA,NA,a cow,No,21,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,Cow,fill_21_new,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,Error_Detection,fill_21,filler_other,NA,NA,NA,a cow,No,21,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,The question does NOT need any corrections.,fill_22_new,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,Error_Detection,fill_22,filler_other,NA,NA,NA,the North Pole,No,22,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,The North Pole,fill_22_new,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,Error_Detection,fill_22,filler_other,NA,NA,NA,the North Pole,No,22,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",Second_attempt|fill_23_new,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,Error_Detection,fill_23,filler_other,NA,NA,NA,the Lorax,Yes,23,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,NA,Second_attempt|fill_23_new,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,Error_Detection,fill_23,filler_other,NA,NA,NA,the Lorax,No,23,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,The question does NOT need any corrections.,Second_attempt|fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,Yes,24,1,3
7,16198ec2d61bd3acf1d6e990d95fcceacf29d69d0ae0e1beacbb359b2c42b1f7,Group_1,Egypt,Second_attempt|fill_24_new,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,Error_Detection,fill_24,filler_other,NA,NA,NA,Egypt,Yes,24,1,3
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,fill_25_new,how_many_legs_does_a_dog_normally_have_fill_25.wav,Error_Detection,fill_25,att_check_good,NA,NA,NA,four,No,25,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,4,fill_25_new,how_many_legs_does_a_dog_normally_have_fill_25.wav,Error_Detection,fill_25,att_check_good,NA,NA,NA,four,No,25,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,Error_Detection,fill_26,att_check_good,NA,NA,NA,California,No,26,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,California,fill_26_new,what_state_is_los_angeles_located_in_fill_26.wav,Error_Detection,fill_26,att_check_good,NA,NA,NA,California,No,26,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,Second_attempt|fill_27_new,what_day_of_the_week_comes_after_monday_fill_27.wav,Error_Detection,fill_27,att_check_good,NA,NA,NA,Tuesday,Yes,27,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,Tuesday,Second_attempt|fill_27_new,what_day_of_the_week_comes_after_monday_fill_27.wav,Error_Detection,fill_27,att_check_good,NA,NA,NA,Tuesday,Yes,27,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,fill_28_new,what_color_is_a_typical_school_bus_fill_28.wav,Error_Detection,fill_28,att_check_good,NA,NA,NA,yellow,No,28,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,yellow,fill_28_new,what_color_is_a_typical_school_bus_fill_28.wav,Error_Detection,fill_28,att_check_good,NA,NA,NA,yellow,No,28,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,fill_29_new,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,Error_Detection,fill_29,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",No,29,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,Spring,fill_29_new,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,Error_Detection,fill_29,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",No,29,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,fill_30_new,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,Error_Detection,fill_30,att_check_err,NA,NA,NA,caterpillar (butterfly),No,30,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,caterpillar,fill_30_new,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,Error_Detection,fill_30,att_check_err,NA,NA,NA,caterpillar (butterfly),No,30,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,Second_attempt|fill_31_new,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,Error_Detection,fill_31,att_check_err,NA,NA,NA,Jupiter (planet),Yes,31,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"Jupiter; ""plant"" should be changed to ""planet""",Second_attempt|fill_31_new,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,Error_Detection,fill_31,att_check_err,NA,NA,NA,Jupiter (planet),Yes,31,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,Second_attempt|fill_32_new,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,Error_Detection,fill_32,att_check_err,NA,NA,NA,four (members),Yes,32,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"5; it should be ""members"" not ""embers""",Second_attempt|fill_32_new,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,Error_Detection,fill_32,att_check_err,NA,NA,NA,four (members),Yes,32,1,1
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,targ_01_B_new,for_what_pink_ice_cream_flavor_wheel_companies_do_their_best_to_use_real_fruit_targ_01_B.wav,Error_Detection,targ_01,target,phon_err,make vs. other verb,/ɪ/ -->  /i/; will/wheel,strawberry,No,33,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,Strawberry,targ_01_B_new,for_what_pink_ice_cream_flavor_wheel_companies_do_their_best_to_use_real_fruit_targ_01_B.wav,Error_Detection,targ_01,target,phon_err,make vs. other verb,/ɪ/ -->  /i/; will/wheel,strawberry,No,33,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,Second_attempt|targ_02_C_new,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_clash_in_combat_targ_02_C.wav,Error_Detection,targ_02,target,non_phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,Yes,34,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"knights; Instead of ""enjoyed to carry,"" she should said ""enjoyed carrying""",Second_attempt|targ_02_C_new,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_clash_in_combat_targ_02_C.wav,Error_Detection,targ_02,target,non_phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,Yes,34,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,Second_attempt|targ_03_D_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,Error_Detection,targ_03,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,Yes,35,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"I don't know the answer but she said ""when he had 32 years old"" and it should be ""when he was 32 years old""",Second_attempt|targ_03_D_new,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,Error_Detection,targ_03,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,Yes,35,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,targ_04_A_new,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,Error_Detection,targ_04,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"""one giant step for man, one giant leap for mankind""",targ_04_A_new,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,Error_Detection,targ_04,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",No,36,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,targ_05_B_new,what_kind_of_weather_cooed_cooled_occur_when_it_is_raining_and_below_freezing_targ_05_B.wav,Error_Detection,targ_05,target,phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,No,37,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,snow,targ_05_B_new,what_kind_of_weather_cooed_cooled_occur_when_it_is_raining_and_below_freezing_targ_05_B.wav,Error_Detection,targ_05,target,phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,No,37,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,Second_attempt|targ_06_C_new,how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_cloth_have_targ_06_C.wav,Error_Detection,targ_06,target,non_phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,Yes,38,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"8; the wording needs to be changed around.  Instead of ""spider Canadian"" it should be ""Canadian spider""",Second_attempt|targ_06_C_new,how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_cloth_have_targ_06_C.wav,Error_Detection,targ_06,target,non_phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,Yes,38,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,Second_attempt|targ_07_D_new,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,Error_Detection,targ_07,target,both_err,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,Yes,39,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"Musical chairs; Instead of ""when the music loud stops"" it should be ""when the loud music stops""",Second_attempt|targ_07_D_new,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,Error_Detection,targ_07,target,both_err,adj/noun order,/ɪ/ -->  /i/; sit/seat,musical chairs,Yes,39,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,targ_08_A_new,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,Error_Detection,targ_08,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,No,40,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,Saint Patrick's Day,targ_08_A_new,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,Error_Detection,targ_08,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,No,40,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,Second_attempt|targ_09_B_new,if_laundry_service_will_gum_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_B.wav,Error_Detection,targ_09,target,phon_err,make vs. other verb,/k/ --> /g/; come/gum,Tuesday,Yes,41,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,Tuesday,Second_attempt|targ_09_B_new,if_laundry_service_will_gum_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_B.wav,Error_Detection,targ_09,target,phon_err,make vs. other verb,/k/ --> /g/; come/gum,Tuesday,Yes,41,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,Second_attempt|targ_10_C_new,who_did_americans_vote_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_C.wav,Error_Detection,targ_10,target,non_phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,Yes,42,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"George Washington; instead of ""who avoided to serve"" it should be ""who avoided serving""",Second_attempt|targ_10_C_new,who_did_americans_vote_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_C.wav,Error_Detection,targ_10,target,non_phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,Yes,42,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",targ_11_D_new,what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pool_up_targ_11_D.wav,Error_Detection,targ_11,target,both_err,have vs. be,/ʊ/ --> /u/; pulls/pools,green,No,43,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,NA,targ_11_D_new,what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pool_up_targ_11_D.wav,Error_Detection,targ_11,target,both_err,have vs. be,/ʊ/ --> /u/; pulls/pools,green,No,43,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,targ_12_A_new,if_youre_on_a_path_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_A.wav,Error_Detection,targ_12,target,correct,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,Pacific Ocean,No,44,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,Pacific,targ_12_A_new,if_youre_on_a_path_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_A.wav,Error_Detection,targ_12,target,correct,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,Pacific Ocean,No,44,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,Second_attempt|targ_13_B_new,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,Error_Detection,targ_13,target,phon_err,no aux verbs in questions (lack of do support),/ɪ/ -->  /i/; knit/neat,needles and yarn,Yes,45,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"knitting needles, yarn",Second_attempt|targ_13_B_new,what_supplies_do_you_need_to_neat_a_scarf_targ_13_B.wav,Error_Detection,targ_13,target,phon_err,no aux verbs in questions (lack of do support),/ɪ/ -->  /i/; knit/neat,needles and yarn,Yes,45,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,Second_attempt|targ_14_C_new,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,Error_Detection,targ_14,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,Yes,46,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"Washington, DC; instead of ""have rush to tour"" it should be ""rush to tour"" and the end should be ""where the US does business""",Second_attempt|targ_14_C_new,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,Error_Detection,targ_14,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,Yes,46,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,targ_15_D_new,what_colors_make_up_a_traditional_candy_gain_which_people_enjoy_to_eat_during_christmas_targ_15_D.wav,Error_Detection,targ_15,target,both_err,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,No,47,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"red and white; instead of ""enjoy to eat"" it should be ""enjoy eating""",targ_15_D_new,what_colors_make_up_a_traditional_candy_gain_which_people_enjoy_to_eat_during_christmas_targ_15_D.wav,Error_Detection,targ_15,target,both_err,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,No,47,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,Second_attempt|targ_16_A_new,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,Error_Detection,targ_16,target,correct,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,Yes,48,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,DMV,Second_attempt|targ_16_A_new,where_do_people_get_drivers_licenses_since_it_is_required_as_valid_id_to_drive_targ_16_A.wav,Error_Detection,targ_16,target,correct,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,Yes,48,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,Second_attempt|targ_17_B_new,how_many_days_wooed_wooled_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_B.wav,Error_Detection,targ_17,target,phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,Yes,49,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,31,Second_attempt|targ_17_B_new,how_many_days_wooed_wooled_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_B.wav,Error_Detection,targ_17,target,phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,Yes,49,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question needs to be CORRECTED.,targ_18_C_new,when_you_have_hot_what_device_measures_body_temperature_in_both_celsius_and_fahrenheit_targ_18_C.wav,Error_Detection,targ_18,target,non_phon_err,have vs. be,/θ/ --> /t/; both/boat,thermometer,No,50,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"thermometer; ""when you have hot"" doesn't make sense, it should be something like ""when you have a fever""",targ_18_C_new,when_you_have_hot_what_device_measures_body_temperature_in_both_celsius_and_fahrenheit_targ_18_C.wav,Error_Detection,targ_18,target,non_phon_err,have vs. be,/θ/ --> /t/; both/boat,thermometer,No,50,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",targ_19_D_new,what_big_star_in_our_solar_system_can_steal_be_visible_when_is_cloudy_targ_19_D.wav,Error_Detection,targ_19,target,both_err,expletive 'it' dropping,/ɪ/ -->  /i/; still/steal,the Sun,No,51,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,NA,targ_19_D_new,what_big_star_in_our_solar_system_can_steal_be_visible_when_is_cloudy_targ_19_D.wav,Error_Detection,targ_19,target,both_err,expletive 'it' dropping,/ɪ/ -->  /i/; still/steal,the Sun,No,51,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,The question does NOT need any corrections.,Second_attempt|targ_20_A_new,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,Error_Detection,targ_20,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,Yes,52,1,2
8,19bc3e2ffb5de17204f99292f3271aeccb77a54c6361a1d7d3309e05ee25e3e9,Group_2,McDonalds,Second_attempt|targ_20_A_new,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,Error_Detection,targ_20,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,Yes,52,1,2
